Simulation Number,Test Number,Scaled PGA,PGV/PGA,Toppling Status,Ground Truth Status
2,690,0.0388714685967129,0.149224278134628,0,0
2,691,0.0328739613201375,0.199417558510715,0,0
2,692,0.0465258282126775,0.282837892995418,0,0
2,693,0.0431330686747364,0.109681734437485,0,0
2,694,0.0415016743641693,0.149697506261878,0,0
2,695,0.0617841112319479,0.149537678572884,0,0
2,696,0.0617140900467061,0.196833663488016,0,0
2,697,0.046800318494034,0.159741202271116,0,0
2,698,0.0655738925654942,0.0973201950500597,0,0
2,699,0.0403035400596453,0.128003278755029,0,0
2,700,0.0421500787786421,0.12515499090367,0,0
2,701,0.058880223022977,0.122080873033813,0,0
2,702,0.0655018356719242,0.12571736185472,0,0
2,703,0.0157867750839135,0.093979321139126,0,0
2,704,0.0190813789757172,0.0845175081417053,0,0
2,705,0.0269841381828781,0.0892452388601697,0,0
